1, none, minecraft:the_void, MONSTER, decoration_delight:stool_entity,20,4,4
2575, jungle, terralith:amethyst_canyon, CREATURE, naturalist:bluejay,10,1,4
2576, jungle, terralith:amethyst_canyon, CREATURE, naturalist:canary,10,1,4
2577, jungle, terralith:amethyst_canyon, CREATURE, naturalist:robin,10,1,4
2578, jungle, terralith:amethyst_canyon, CREATURE, naturalist:hippo,15,3,4
2579, jungle, terralith:amethyst_canyon, CREATURE, naturalist:lizard,15,1,2
2580, jungle, terralith:amethyst_canyon, CREATURE, naturalist:tortoise,15,1,2
2581, jungle, terralith:amethyst_canyon, AMBIENT, minecraft:bat,10,8,8
2582, jungle, terralith:amethyst_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2583, taiga, terralith:yellowstone, MONSTER, minecraft:spider,80,4,4
2584, taiga, terralith:yellowstone, MONSTER, minecraft:zombie,80,4,4
2585, taiga, terralith:yellowstone, MONSTER, minecraft:zombie_villager,10,1,1
2586, taiga, terralith:yellowstone, MONSTER, minecraft:skeleton,80,4,4
2587, taiga, terralith:yellowstone, MONSTER, minecraft:creeper,80,4,4
2588, taiga, terralith:yellowstone, MONSTER, minecraft:slime,80,4,4
2589, taiga, terralith:yellowstone, MONSTER, minecraft:enderman,5,1,4
2590, taiga, terralith:yellowstone, MONSTER, minecraft:witch,5,1,1
2591, taiga, terralith:yellowstone, MONSTER, eidolon:wraith,60,1,3
2592, taiga, terralith:yellowstone, MONSTER, graveyard:nightmare,10,1,1
2593, taiga, terralith:yellowstone, MONSTER, graveyard:skeleton_creeper,25,1,4
2594, taiga, terralith:yellowstone, MONSTER, eidolon:zombie_brute,60,1,3
2595, taiga, terralith:yellowstone, MONSTER, decoration_delight:stool_entity,20,4,4
2596, taiga, terralith:yellowstone, MONSTER, tconstruct:sky_slime,80,2,4
2597, taiga, terralith:yellowstone, MONSTER, goety:wraith,20,1,1
2598, taiga, terralith:yellowstone, MONSTER, goety:warlock,10,1,1
2599, taiga, terralith:yellowstone, MONSTER, quark:stoneling,80,1,1
2600, taiga, terralith:yellowstone, MONSTER, quark:toretoise,80,2,4
2601, taiga, terralith:yellowstone, CREATURE, minecraft:chicken,10,8,8
2602, taiga, terralith:yellowstone, CREATURE, minecraft:wolf,10,4,4
2603, taiga, terralith:yellowstone, CREATURE, minecraft:rabbit,10,2,3
2604, taiga, terralith:yellowstone, CREATURE, minecraft:fox,10,2,4
2605, taiga, terralith:yellowstone, CREATURE, eidolon:slimy_slug,10,2,3
2606, taiga, terralith:yellowstone, CREATURE, eidolon:slimy_slug,10,2,5
2607, taiga, terralith:yellowstone, CREATURE, naturalist:snail,10,2,3
2608, taiga, terralith:yellowstone, CREATURE, naturalist:bear,10,1,2
2609, taiga, terralith:yellowstone, CREATURE, naturalist:bluejay,10,1,4
2610, taiga, terralith:yellowstone, CREATURE, naturalist:canary,10,1,4
2611, taiga, terralith:yellowstone, CREATURE, environmental:reindeer,16,4,4
2612, taiga, terralith:yellowstone, AMBIENT, minecraft:bat,10,8,8
2613, taiga, terralith:yellowstone, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2614, none, terralith:desert_spires, MONSTER, minecraft:spider,80,4,4
2615, none, terralith:desert_spires, MONSTER, minecraft:zombie,19,4,4
2616, none, terralith:desert_spires, MONSTER, minecraft:zombie_villager,10,1,1
2617, none, terralith:desert_spires, MONSTER, minecraft:skeleton,80,4,4
2618, none, terralith:desert_spires, MONSTER, minecraft:creeper,80,4,4
2619, none, terralith:desert_spires, MONSTER, minecraft:slime,80,4,4
2620, none, terralith:desert_spires, MONSTER, minecraft:enderman,5,1,4
2621, none, terralith:desert_spires, MONSTER, minecraft:witch,5,1,1
2622, none, terralith:desert_spires, MONSTER, minecraft:husk,80,4,4
2623, none, terralith:desert_spires, MONSTER, eidolon:wraith,60,1,3
2624, none, terralith:desert_spires, MONSTER, graveyard:nightmare,10,1,1
2625, none, terralith:desert_spires, MONSTER, graveyard:skeleton_creeper,25,1,4
2626, none, terralith:desert_spires, MONSTER, eidolon:zombie_brute,60,1,3
2627, none, terralith:desert_spires, MONSTER, decoration_delight:stool_entity,20,4,4
2628, none, terralith:desert_spires, MONSTER, tconstruct:sky_slime,80,2,4
2629, none, terralith:desert_spires, MONSTER, goety:wraith,20,1,1
2630, none, terralith:desert_spires, MONSTER, goety:warlock,10,1,1
2631, none, terralith:desert_spires, MONSTER, quark:stoneling,80,1,1
2632, none, terralith:desert_spires, MONSTER, quark:toretoise,80,2,4
2633, none, terralith:desert_spires, CREATURE, minecraft:rabbit,10,2,3
2634, none, terralith:desert_spires, CREATURE, naturalist:snail,10,2,3
2635, none, terralith:desert_spires, CREATURE, naturalist:rattlesnake,10,1,1
2636, none, terralith:desert_spires, CREATURE, naturalist:bluejay,10,1,4
2637, none, terralith:desert_spires, CREATURE, naturalist:canary,10,1,4
2638, none, terralith:desert_spires, CREATURE, naturalist:cardinal,10,1,4
2639, none, terralith:desert_spires, CREATURE, naturalist:robin,10,1,4
2640, none, terralith:desert_spires, CREATURE, naturalist:vulture,15,2,4
2641, none, terralith:desert_spires, CREATURE, naturalist:lizard,15,1,2
2642, none, terralith:desert_spires, CREATURE, naturalist:tortoise,15,1,2
2643, none, terralith:desert_spires, AMBIENT, minecraft:bat,10,8,8
2644, none, terralith:desert_spires, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2645, none, terralith:cave/tuff_caves, MONSTER, minecraft:spider,80,4,4
2646, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie,80,4,4
2647, none, terralith:cave/tuff_caves, MONSTER, minecraft:zombie_villager,10,1,1
2648, none, terralith:cave/tuff_caves, MONSTER, minecraft:skeleton,80,4,4
2649, none, terralith:cave/tuff_caves, MONSTER, minecraft:creeper,80,4,4
2650, none, terralith:cave/tuff_caves, MONSTER, minecraft:slime,80,4,4
2651, none, terralith:cave/tuff_caves, MONSTER, minecraft:enderman,5,1,4
2652, none, terralith:cave/tuff_caves, MONSTER, minecraft:witch,5,1,1
2653, none, terralith:cave/tuff_caves, MONSTER, eidolon:wraith,60,1,3
2654, none, terralith:cave/tuff_caves, MONSTER, eidolon:zombie_brute,60,1,3
2655, none, terralith:cave/tuff_caves, MONSTER, decoration_delight:stool_entity,20,4,4
2656, none, terralith:cave/tuff_caves, MONSTER, tconstruct:sky_slime,80,2,4
2657, none, terralith:cave/tuff_caves, MONSTER, goety:wraith,20,1,1
2658, none, terralith:cave/tuff_caves, MONSTER, goety:warlock,10,1,1
2659, none, terralith:cave/tuff_caves, MONSTER, quark:stoneling,80,1,1
2660, none, terralith:cave/tuff_caves, MONSTER, quark:toretoise,80,2,4
2661, none, terralith:cave/tuff_caves, CREATURE, naturalist:snail,10,2,3
2662, none, terralith:cave/tuff_caves, AMBIENT, minecraft:bat,10,8,8
2663, none, terralith:cave/tuff_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2664, none, terralith:cave/deep_caves, MONSTER, minecraft:spider,80,4,4
2665, none, terralith:cave/deep_caves, MONSTER, minecraft:zombie,80,4,4
2666, none, terralith:cave/deep_caves, MONSTER, minecraft:zombie_villager,10,1,1
2667, none, terralith:cave/deep_caves, MONSTER, minecraft:skeleton,80,4,4
2668, none, terralith:cave/deep_caves, MONSTER, minecraft:creeper,80,4,4
2669, none, terralith:cave/deep_caves, MONSTER, minecraft:slime,80,4,4
2670, none, terralith:cave/deep_caves, MONSTER, minecraft:enderman,5,1,4
2671, none, terralith:cave/deep_caves, MONSTER, minecraft:witch,5,1,1
2672, none, terralith:cave/deep_caves, MONSTER, eidolon:wraith,60,1,3
2673, none, terralith:cave/deep_caves, MONSTER, eidolon:zombie_brute,60,1,3
2674, none, terralith:cave/deep_caves, MONSTER, decoration_delight:stool_entity,20,4,4
2675, none, terralith:cave/deep_caves, MONSTER, tconstruct:sky_slime,80,2,4
2676, none, terralith:cave/deep_caves, MONSTER, goety:wraith,20,1,1
2677, none, terralith:cave/deep_caves, MONSTER, goety:warlock,10,1,1
2678, none, terralith:cave/deep_caves, MONSTER, quark:stoneling,80,1,1
2679, none, terralith:cave/deep_caves, MONSTER, quark:toretoise,80,2,4
2680, none, terralith:cave/deep_caves, CREATURE, naturalist:snail,10,2,3
2681, none, terralith:cave/deep_caves, AMBIENT, minecraft:bat,10,8,8
2682, none, terralith:cave/deep_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2683, swamp, terralith:orchid_swamp, MONSTER, minecraft:spider,80,4,4
2684, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie,80,4,4
2685, swamp, terralith:orchid_swamp, MONSTER, minecraft:zombie_villager,10,1,1
2686, swamp, terralith:orchid_swamp, MONSTER, minecraft:skeleton,80,4,4
2687, swamp, terralith:orchid_swamp, MONSTER, minecraft:creeper,80,4,4
2688, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime,80,4,4
2689, swamp, terralith:orchid_swamp, MONSTER, minecraft:enderman,5,1,4
2690, swamp, terralith:orchid_swamp, MONSTER, minecraft:witch,5,1,1
2691, swamp, terralith:orchid_swamp, MONSTER, minecraft:slime,10,1,1
2692, swamp, terralith:orchid_swamp, MONSTER, eidolon:wraith,60,1,3
2693, swamp, terralith:orchid_swamp, MONSTER, graveyard:nightmare,10,1,1
2694, swamp, terralith:orchid_swamp, MONSTER, graveyard:skeleton_creeper,25,1,4
2695, swamp, terralith:orchid_swamp, MONSTER, eidolon:zombie_brute,60,1,3
2696, swamp, terralith:orchid_swamp, MONSTER, decoration_delight:stool_entity,20,4,4
2697, swamp, terralith:orchid_swamp, MONSTER, tconstruct:sky_slime,80,2,4
2698, swamp, terralith:orchid_swamp, MONSTER, goety:wraith,20,1,1
2699, swamp, terralith:orchid_swamp, MONSTER, goety:warlock,10,1,1
2700, swamp, terralith:orchid_swamp, MONSTER, quark:stoneling,80,1,1
2701, swamp, terralith:orchid_swamp, MONSTER, quark:toretoise,80,2,4
2702, swamp, terralith:orchid_swamp, CREATURE, minecraft:frog,25,2,5
2703, swamp, terralith:orchid_swamp, CREATURE, environmental:duck,10,4,4
2704, swamp, terralith:orchid_swamp, CREATURE, environmental:slabfish,16,2,4
2705, swamp, terralith:orchid_swamp, CREATURE, eidolon:slimy_slug,10,2,5
2706, swamp, terralith:orchid_swamp, CREATURE, naturalist:snail,10,2,3
2707, swamp, terralith:orchid_swamp, CREATURE, naturalist:snake,10,1,1
2708, swamp, terralith:orchid_swamp, CREATURE, naturalist:cardinal,10,1,4
2709, swamp, terralith:orchid_swamp, CREATURE, naturalist:butterfly,10,1,3
2710, swamp, terralith:orchid_swamp, CREATURE, naturalist:alligator,15,1,2
2711, swamp, terralith:orchid_swamp, CREATURE, naturalist:lizard,15,1,2
2712, swamp, terralith:orchid_swamp, CREATURE, naturalist:tortoise,15,1,2
2713, swamp, terralith:orchid_swamp, CREATURE, naturalist:duck,15,2,4
2714, swamp, terralith:orchid_swamp, CREATURE, ghosts:small_ghost,14,1,3
2715, swamp, terralith:orchid_swamp, AMBIENT, minecraft:bat,10,8,8
2716, swamp, terralith:orchid_swamp, AMBIENT, naturalist:firefly,10,2,3
2717, swamp, terralith:orchid_swamp, AMBIENT, naturalist:dragonfly,10,2,3
2718, swamp, terralith:orchid_swamp, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2719, swamp, terralith:orchid_swamp, WATER_AMBIENT, naturalist:catfish,10,1,1
2720, swamp, terralith:orchid_swamp, WATER_AMBIENT, naturalist:bass,10,2,4
2721, desert, terralith:desert_oasis, MONSTER, minecraft:spider,80,4,4
2722, desert, terralith:desert_oasis, MONSTER, minecraft:zombie,19,4,4
2723, desert, terralith:desert_oasis, MONSTER, minecraft:zombie_villager,10,1,1
2724, desert, terralith:desert_oasis, MONSTER, minecraft:skeleton,80,4,4
2725, desert, terralith:desert_oasis, MONSTER, minecraft:creeper,80,4,4
2726, desert, terralith:desert_oasis, MONSTER, minecraft:slime,80,4,4
2727, desert, terralith:desert_oasis, MONSTER, minecraft:enderman,5,1,4
2728, desert, terralith:desert_oasis, MONSTER, minecraft:witch,5,1,1
2729, desert, terralith:desert_oasis, MONSTER, minecraft:husk,80,4,4
2730, desert, terralith:desert_oasis, MONSTER, eidolon:wraith,60,1,3
2731, desert, terralith:desert_oasis, MONSTER, graveyard:nightmare,10,1,1
2732, desert, terralith:desert_oasis, MONSTER, graveyard:skeleton_creeper,25,1,4
2733, desert, terralith:desert_oasis, MONSTER, eidolon:zombie_brute,60,1,3
2734, desert, terralith:desert_oasis, MONSTER, decoration_delight:stool_entity,20,4,4
2735, desert, terralith:desert_oasis, MONSTER, tconstruct:sky_slime,80,2,4
2736, desert, terralith:desert_oasis, MONSTER, goety:wraith,20,1,1
2737, desert, terralith:desert_oasis, MONSTER, goety:warlock,10,1,1
2738, desert, terralith:desert_oasis, MONSTER, quark:stoneling,80,1,1
2739, desert, terralith:desert_oasis, MONSTER, quark:toretoise,80,2,4
2740, desert, terralith:desert_oasis, CREATURE, minecraft:rabbit,10,2,3
2741, desert, terralith:desert_oasis, CREATURE, eidolon:slimy_slug,10,2,5
2742, desert, terralith:desert_oasis, CREATURE, naturalist:rattlesnake,10,1,1
2743, desert, terralith:desert_oasis, CREATURE, naturalist:cardinal,10,1,4
2744, desert, terralith:desert_oasis, CREATURE, naturalist:vulture,15,2,4
2745, desert, terralith:desert_oasis, CREATURE, naturalist:lizard,15,1,2
2746, desert, terralith:desert_oasis, CREATURE, naturalist:tortoise,15,1,2
2747, desert, terralith:desert_oasis, AMBIENT, minecraft:bat,10,8,8
2748, desert, terralith:desert_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2749, none, terralith:shrubland, MONSTER, minecraft:spider,80,4,4
2750, none, terralith:shrubland, MONSTER, minecraft:zombie,80,4,4
2751, none, terralith:shrubland, MONSTER, minecraft:zombie_villager,10,1,1
2752, none, terralith:shrubland, MONSTER, minecraft:skeleton,80,4,4
2753, none, terralith:shrubland, MONSTER, minecraft:creeper,80,4,4
2754, none, terralith:shrubland, MONSTER, minecraft:slime,80,4,4
2755, none, terralith:shrubland, MONSTER, minecraft:enderman,5,1,4
2756, none, terralith:shrubland, MONSTER, minecraft:witch,5,1,1
2757, none, terralith:shrubland, MONSTER, eidolon:wraith,60,1,3
2758, none, terralith:shrubland, MONSTER, graveyard:nightmare,10,1,1
2759, none, terralith:shrubland, MONSTER, graveyard:skeleton_creeper,25,1,4
2760, none, terralith:shrubland, MONSTER, eidolon:zombie_brute,60,1,3
2761, none, terralith:shrubland, MONSTER, decoration_delight:stool_entity,20,4,4
2762, none, terralith:shrubland, MONSTER, tconstruct:sky_slime,80,2,4
2763, none, terralith:shrubland, MONSTER, goety:wraith,20,1,1
2764, none, terralith:shrubland, MONSTER, goety:warlock,10,1,1
2765, none, terralith:shrubland, MONSTER, quark:stoneling,80,1,1
2766, none, terralith:shrubland, MONSTER, quark:toretoise,80,2,4
2767, none, terralith:shrubland, CREATURE, minecraft:horse,10,2,6
2768, none, terralith:shrubland, CREATURE, minecraft:donkey,10,1,3
2769, none, terralith:shrubland, CREATURE, naturalist:snail,10,2,3
2770, none, terralith:shrubland, CREATURE, naturalist:rattlesnake,10,1,1
2771, none, terralith:shrubland, CREATURE, naturalist:cardinal,10,1,4
2772, none, terralith:shrubland, CREATURE, naturalist:rhino,15,1,3
2773, none, terralith:shrubland, CREATURE, naturalist:lion,10,3,5
2774, none, terralith:shrubland, CREATURE, naturalist:elephant,10,2,3
2775, none, terralith:shrubland, CREATURE, naturalist:zebra,10,2,3
2776, none, terralith:shrubland, CREATURE, naturalist:giraffe,10,1,3
2777, none, terralith:shrubland, CREATURE, naturalist:hippo,15,3,4
2778, none, terralith:shrubland, CREATURE, naturalist:vulture,15,2,4
2779, none, terralith:shrubland, AMBIENT, minecraft:bat,10,8,8
2780, none, terralith:shrubland, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2781, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:spider,80,4,4
2782, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie,80,4,4
2783, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:zombie_villager,10,1,1
2784, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:skeleton,80,4,4
2785, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:creeper,80,4,4
2786, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:slime,80,4,4
2787, extreme_hills, terralith:emerald_peaks, MONSTER, minecraft:enderman,5,1,4
2788, extreme_hills, terralith:emerald_peaks, MONSTER, eidolon:wraith,60,1,3
2789, extreme_hills, terralith:emerald_peaks, MONSTER, graveyard:nightmare,10,1,1
2790, extreme_hills, terralith:emerald_peaks, MONSTER, graveyard:skeleton_creeper,25,1,4
2791, extreme_hills, terralith:emerald_peaks, MONSTER, eidolon:zombie_brute,60,1,3
2792, extreme_hills, terralith:emerald_peaks, MONSTER, decoration_delight:stool_entity,20,4,4
2793, extreme_hills, terralith:emerald_peaks, MONSTER, tconstruct:sky_slime,80,2,4
2794, extreme_hills, terralith:emerald_peaks, MONSTER, savage_and_ravage:iceologer,10,1,1
2795, extreme_hills, terralith:emerald_peaks, MONSTER, goety:wraith,20,1,1
2796, extreme_hills, terralith:emerald_peaks, MONSTER, goety:warlock,10,1,1
2797, extreme_hills, terralith:emerald_peaks, MONSTER, quark:stoneling,80,1,1
2798, extreme_hills, terralith:emerald_peaks, MONSTER, quark:toretoise,80,2,4
2799, extreme_hills, terralith:emerald_peaks, CREATURE, eidolon:slimy_slug,10,2,3
2800, extreme_hills, terralith:emerald_peaks, CREATURE, naturalist:snail,10,2,3
2801, extreme_hills, terralith:emerald_peaks, CREATURE, naturalist:bluejay,10,1,4
2802, extreme_hills, terralith:emerald_peaks, CREATURE, naturalist:canary,10,1,4
2803, extreme_hills, terralith:emerald_peaks, CREATURE, naturalist:robin,10,1,4
2804, extreme_hills, terralith:emerald_peaks, CREATURE, quark:shiba,40,1,3
2805, extreme_hills, terralith:emerald_peaks, AMBIENT, minecraft:bat,10,8,8
2806, extreme_hills, terralith:emerald_peaks, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2807, extreme_hills, terralith:emerald_peaks, caverns_and_chasms:lost_goat, caverns_and_chasms:lost_goat,10,1,1
2808, none, terralith:warm_river, MONSTER, minecraft:spider,80,4,4
2809, none, terralith:warm_river, MONSTER, minecraft:zombie,80,4,4
2810, none, terralith:warm_river, MONSTER, minecraft:zombie_villager,10,1,1
2811, none, terralith:warm_river, MONSTER, minecraft:skeleton,80,4,4
2812, none, terralith:warm_river, MONSTER, minecraft:creeper,80,4,4
2813, none, terralith:warm_river, MONSTER, minecraft:slime,80,4,4
2814, none, terralith:warm_river, MONSTER, minecraft:enderman,5,1,4
2815, none, terralith:warm_river, MONSTER, minecraft:witch,5,1,1
2816, none, terralith:warm_river, MONSTER, minecraft:drowned,80,1,1
2817, none, terralith:warm_river, MONSTER, eidolon:wraith,60,1,3
2818, none, terralith:warm_river, MONSTER, graveyard:skeleton_creeper,25,1,4
2819, none, terralith:warm_river, MONSTER, eidolon:zombie_brute,60,1,3
2820, none, terralith:warm_river, MONSTER, decoration_delight:stool_entity,20,4,4
2821, none, terralith:warm_river, MONSTER, tconstruct:sky_slime,80,2,4
2822, none, terralith:warm_river, MONSTER, goety:wraith,20,1,1
2823, none, terralith:warm_river, MONSTER, goety:warlock,10,1,1
2824, none, terralith:warm_river, MONSTER, quark:stoneling,80,1,1
2825, none, terralith:warm_river, MONSTER, quark:toretoise,80,2,4
2826, none, terralith:warm_river, CREATURE, naturalist:snail,10,2,3
2827, none, terralith:warm_river, CREATURE, naturalist:coral_snake,10,1,1
2828, none, terralith:warm_river, AMBIENT, minecraft:bat,10,8,8
2829, none, terralith:warm_river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2830, none, terralith:warm_river, WATER_CREATURE, minecraft:squid,10,1,4
2831, none, terralith:warm_river, WATER_AMBIENT, minecraft:tropical_fish,10,1,5
2832, nether, incendium:volcanic_deltas, MONSTER, minecraft:ghast,50,8,8
2833, nether, incendium:volcanic_deltas, MONSTER, minecraft:magma_cube,50,2,3
2834, nether, incendium:volcanic_deltas, MONSTER, minecraft:blaze,20,1,1
2835, nether, incendium:volcanic_deltas, MONSTER, decoration_delight:stool_entity,20,4,4
2836, nether, incendium:volcanic_deltas, MONSTER, minecraft:zombified_piglin,10,1,4
2837, nether, incendium:volcanic_deltas, CREATURE, minecraft:strider,60,1,2
2838, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:spider,80,4,4
2839, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie,80,4,4
2840, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:zombie_villager,10,1,1
2841, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:skeleton,80,4,4
2842, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:creeper,80,4,4
2843, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:slime,80,4,4
2844, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:enderman,5,1,4
2845, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:witch,5,1,1
2846, jungle, terralith:amethyst_rainforest, MONSTER, minecraft:ocelot,10,1,3
2847, jungle, terralith:amethyst_rainforest, MONSTER, eidolon:wraith,60,1,3
2848, jungle, terralith:amethyst_rainforest, MONSTER, graveyard:skeleton_creeper,25,1,4
2849, jungle, terralith:amethyst_rainforest, MONSTER, eidolon:zombie_brute,60,1,3
2850, jungle, terralith:amethyst_rainforest, MONSTER, decoration_delight:stool_entity,20,4,4
2851, jungle, terralith:amethyst_rainforest, MONSTER, tconstruct:sky_slime,80,2,4
2852, jungle, terralith:amethyst_rainforest, MONSTER, goety:wraith,20,1,1
2853, jungle, terralith:amethyst_rainforest, MONSTER, goety:warlock,10,1,1
2854, jungle, terralith:amethyst_rainforest, MONSTER, quark:stoneling,80,1,1
2855, jungle, terralith:amethyst_rainforest, MONSTER, quark:toretoise,80,2,4
2856, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:chicken,10,8,8
2857, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:chicken,10,4,4
2858, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:parrot,40,1,2
2859, jungle, terralith:amethyst_rainforest, CREATURE, minecraft:panda,10,1,2
2860, jungle, terralith:amethyst_rainforest, CREATURE, eidolon:slimy_slug,10,2,3
2861, jungle, terralith:amethyst_rainforest, CREATURE, eidolon:slimy_slug,10,2,5
2862, jungle, terralith:amethyst_rainforest, CREATURE, cnb:lizard,80,1,4
2863, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:coral_snake,10,1,1
2864, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:hippo,15,3,4
2865, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:lizard,15,1,2
2866, jungle, terralith:amethyst_rainforest, CREATURE, naturalist:tortoise,15,1,2
2867, jungle, terralith:amethyst_rainforest, AMBIENT, minecraft:bat,10,8,8
2868, jungle, terralith:amethyst_rainforest, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2869, none, terralith:cave/fungal_caves, MONSTER, minecraft:spider,80,4,4
2870, none, terralith:cave/fungal_caves, MONSTER, minecraft:zombie,80,4,4
2871, none, terralith:cave/fungal_caves, MONSTER, minecraft:zombie_villager,10,1,1
2872, none, terralith:cave/fungal_caves, MONSTER, minecraft:skeleton,80,4,4
2873, none, terralith:cave/fungal_caves, MONSTER, minecraft:creeper,80,4,4
2874, none, terralith:cave/fungal_caves, MONSTER, minecraft:slime,80,4,4
2875, none, terralith:cave/fungal_caves, MONSTER, minecraft:enderman,5,1,4
2876, none, terralith:cave/fungal_caves, MONSTER, minecraft:witch,5,1,1
2877, none, terralith:cave/fungal_caves, MONSTER, decoration_delight:stool_entity,20,4,4
2878, none, terralith:cave/fungal_caves, MONSTER, tconstruct:sky_slime,80,2,4
2879, none, terralith:cave/fungal_caves, MONSTER, quark:stoneling,80,1,1
2880, none, terralith:cave/fungal_caves, MONSTER, quark:toretoise,80,2,4
2881, none, terralith:cave/fungal_caves, CREATURE, cnb:lizard,10,1,4
2882, none, terralith:cave/fungal_caves, CREATURE, naturalist:snail,10,2,3
2883, none, terralith:cave/fungal_caves, AMBIENT, minecraft:bat,10,8,8
2884, none, terralith:cave/fungal_caves, AMBIENT, naturalist:firefly,10,2,3
2885, none, terralith:cave/fungal_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2886, none, terralith:desert_canyon, MONSTER, minecraft:spider,80,4,4
2887, none, terralith:desert_canyon, MONSTER, minecraft:zombie,19,4,4
2888, none, terralith:desert_canyon, MONSTER, minecraft:zombie_villager,10,1,1
2889, none, terralith:desert_canyon, MONSTER, minecraft:skeleton,80,4,4
2890, none, terralith:desert_canyon, MONSTER, minecraft:creeper,80,4,4
2891, none, terralith:desert_canyon, MONSTER, minecraft:slime,80,4,4
2892, none, terralith:desert_canyon, MONSTER, minecraft:enderman,5,1,4
2893, none, terralith:desert_canyon, MONSTER, minecraft:witch,5,1,1
2894, none, terralith:desert_canyon, MONSTER, minecraft:husk,80,4,4
2895, none, terralith:desert_canyon, MONSTER, eidolon:wraith,60,1,3
2896, none, terralith:desert_canyon, MONSTER, graveyard:nightmare,10,1,1
2897, none, terralith:desert_canyon, MONSTER, graveyard:skeleton_creeper,25,1,4
2898, none, terralith:desert_canyon, MONSTER, eidolon:zombie_brute,60,1,3
2899, none, terralith:desert_canyon, MONSTER, decoration_delight:stool_entity,20,4,4
2900, none, terralith:desert_canyon, MONSTER, tconstruct:sky_slime,80,2,4
2901, none, terralith:desert_canyon, MONSTER, goety:wraith,20,1,1
2902, none, terralith:desert_canyon, MONSTER, goety:warlock,10,1,1
2903, none, terralith:desert_canyon, MONSTER, quark:stoneling,80,1,1
2904, none, terralith:desert_canyon, MONSTER, quark:toretoise,80,2,4
2905, none, terralith:desert_canyon, CREATURE, minecraft:rabbit,10,2,3
2906, none, terralith:desert_canyon, CREATURE, naturalist:snail,10,2,3
2907, none, terralith:desert_canyon, CREATURE, naturalist:rattlesnake,10,1,1
2908, none, terralith:desert_canyon, CREATURE, naturalist:bluejay,10,1,4
2909, none, terralith:desert_canyon, CREATURE, naturalist:canary,10,1,4
2910, none, terralith:desert_canyon, CREATURE, naturalist:cardinal,10,1,4
2911, none, terralith:desert_canyon, CREATURE, naturalist:robin,10,1,4
2912, none, terralith:desert_canyon, CREATURE, naturalist:vulture,15,2,4
2913, none, terralith:desert_canyon, CREATURE, naturalist:lizard,15,1,2
2914, none, terralith:desert_canyon, CREATURE, naturalist:tortoise,15,1,2
2915, none, terralith:desert_canyon, AMBIENT, minecraft:bat,10,8,8
2916, none, terralith:desert_canyon, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid,10,4,6
2917, nether, incendium:withered_forest, MONSTER, minecraft:wither_skeleton,50,1,3
2918, nether, incendium:withered_forest, MONSTER, minecraft:magma_cube,20,1,3
2919, nether, incendium:withered_forest, MONSTER, minecraft:phantom,10,1,2
2920, nether, incendium:withered_forest, MONSTER, decoration_delight:stool_entity,20,4,4
2921, nether, incendium:withered_forest, MONSTER, minecraft:zombified_piglin,10,1,4
2922, nether, incendium:withered_forest, MONSTER, minecraft:ghast,7,4,4
2923, none, terralith:gravel_desert, MONSTER, minecraft:spider,80,4,4
2924, none, terralith:gravel_desert, MONSTER, minecraft:zombie,80,4,4
2925, none, terralith:gravel_desert, MONSTER, minecraft:zombie_villager,10,1,1
